id,customer_name,sentiment,csat_score,date,reason,customer_city,customer_state,channel,response_time,call_duration_mins,center_city,center_state,customer_state_abbrev,month,day
ENR-52569698-g-053356-gL,Gisela Bradbeer,Very Negative,1.0,2020-10-15,Billing Question,Wilmington,Delaware,Web,Below SLA,8,Los Angeles,California,DE,10,15
XQE-37811881-V-438858-tc,Sheba Stivers,Neutral,8.0,2020-10-15,Billing Question,Stockton,California,Chatbot,Within SLA,13,Los Angeles,California,CA,10,15
DEC-79307183-z-395846-t7,Chas Lapidus,Positive,8.0,2020-10-15,Billing Question,West Palm Beach,Florida,Chatbot,Below SLA,26,Baltimore,Maryland,FL,10,15
LDV-71114190-P-840781-4u,Wilmette Ilymanov,Neutral,6.0,2020-10-15,Billing Question,Tucson,Arizona,Web,Above SLA,22,Baltimore,Maryland,AZ,10,15
KJU-79521951-b-909091-lp,Floris Lyven,Negative,5.0,2020-10-15,Billing Question,Seattle,Washington,Web,Within SLA,40,Baltimore,Maryland,WA,10,15
WKI-80319975-f-093939-Jv,Lucia Mordecai,Positive,8.0,2020-10-15,Payments,New York City,New York,Call-Center,Above SLA,19,Los Angeles,California,NY,10,15
CUE-61195004-U-198902-EP,Nan Towhey,Neutral,6.0,2020-10-15,Billing Question,Nashville,Tennessee,Call-Center,Within SLA,17,Los Angeles,California,TN,10,15
BZX-53443690-c-049884-e2,Phaidra Sellor,Very Negative,4.0,2020-10-15,Service Outage,Dallas,Texas,Chatbot,Below SLA,45,Denver,Colorado,TX,10,15
XFI-55239396-q-739727-qZ,Jessalyn Mordanti,Very Negative,2.0,2020-10-15,Billing Question,El Paso,Texas,Call-Center,Below SLA,17,Denver,Colorado,TX,10,15
NJR-66325456-L-880588-wt,Maia Dainter,Negative,5.0,2020-10-15,Payments,Clearwater,Florida,Call-Center,Within SLA,43,Los Angeles,California,FL,10,15
AWN-06383057-D-976254-f9,Pepillo Moxon,Negative,4.0,2020-10-15,Billing Question,San Antonio,Texas,Chatbot,Within SLA,29,Los Angeles,California,TX,10,15
DNR-94499426-k-438691-qc,Shanon Putson,Negative,5.0,2020-10-15,Payments,Saint Petersburg,Florida,Call-Center,Within SLA,37,Baltimore,Maryland,FL,10,15
LVH-90947215-R-762515-5m,Isidor Tulk,Neutral,6.0,2020-10-15,Billing Question,Fresno,California,Chatbot,Above SLA,19,Denver,Colorado,CA,10,15
CRN-37950389-g-288636-8G,Caro Stonhouse,Very Negative,1.0,2020-10-15,Billing Question,Peoria,Illinois,Web,Below SLA,16,Baltimore,Maryland,IL,10,15
IEQ-83385216-6-242797-6B,Ashlan Matous,Negative,6.0,2020-10-15,Payments,Boise,Idaho,Call-Center,Within SLA,25,Los Angeles,California,ID,10,15
YDM-31501021-R-626659-GR,Hoebart Greenroa,Negative,4.0,2020-10-15,Billing Question,Boulder,Colorado,Email,Above SLA,5,Los Angeles,California,CO,10,15
RMT-75425012-q-823533-cM,Antonella Chastanet,Very Negative,2.0,2020-10-15,Billing Question,Chicago,Illinois,Chatbot,Within SLA,31,Los Angeles,California,IL,10,15
VWX-89275839-e-819137-AM,Forster Boreham,Very Negative,2.0,2020-10-15,Payments,Winston Salem,North Carolina,Call-Center,Below SLA,24,Chicago,Illinois,NC,10,15
XQN-50420840-5-287723-II,Saxe Lissandrini,Neutral,6.0,2020-10-15,Billing Question,Garden Grove,California,Call-Center,Below SLA,24,Los Angeles,California,CA,10,15
EIM-71717202-7-975733-1p,Nathalie Garshore,Neutral,6.0,2020-10-15,Billing Question,Charleston,South Carolina,Web,Within SLA,12,Los Angeles,California,SC,10,15
SIT-34907612-b-426829-0C,Cortney Klamp,Neutral,6.0,2020-10-15,Billing Question,San Jose,California,Web,Within SLA,26,Los Angeles,California,CA,10,15
BWY-89737373-X-262749-0Z,Beale Congreave,Positive,7.0,2020-10-15,Billing Question,Salt Lake City,Utah,Chatbot,Above SLA,17,Chicago,Illinois,UT,10,15
FCX-05224253-c-605454-XW,Norry McGowing,Positive,8.0,2020-10-15,Billing Question,Detroit,Michigan,Web,Within SLA,43,Chicago,Illinois,MI,10,15
AEI-00763993-O-476027-EK,Ketti Agronski,Very Negative,1.0,2020-10-15,Payments,Winston Salem,North Carolina,Call-Center,Above SLA,25,Los Angeles,California,NC,10,15
PBL-54106122-0-595367-qd,Mahala Bristo,Neutral,6.0,2020-10-15,Billing Question,Saint Paul,Minnesota,Email,Within SLA,26,Baltimore,Maryland,MN,10,15
KNM-99791675-E-309105-pM,Amberly Klich,Positive,8.0,2020-10-15,Payments,Brooklyn,New York,Call-Center,Below SLA,9,Los Angeles,California,NY,10,15
TMK-95006354-x-532796-qE,Fernande Aggas,Neutral,6.0,2020-10-15,Billing Question,Indianapolis,Indiana,Chatbot,Within SLA,34,Los Angeles,California,IN,10,15
CRV-73229485-p-664062-fY,Julina Hairon,Neutral,6.0,2020-10-15,Service Outage,Shreveport,Louisiana,Chatbot,Within SLA,31,Los Angeles,California,LA,10,15
DOF-87933837-t-376030-pD,Adrian Rushmer,Very Negative,2.0,2020-10-15,Billing Question,Tallahassee,Florida,Email,Within SLA,25,Los Angeles,California,FL,10,15
DHT-72867896-v-871039-9I,Xever Verrier,Negative,5.0,2020-10-15,Service Outage,Brea,California,Web,Within SLA,29,Los Angeles,California,CA,10,15
YNR-30146797-G-733697-d0,Aluino Iacopo,Very Negative,3.0,2020-10-15,Service Outage,Hollywood,Florida,Web,Within SLA,37,Los Angeles,California,FL,10,15
VDM-50889275-k-344256-RF,Gardiner Hales,Very Positive,10.0,2020-10-15,Billing Question,North Las Vegas,Nevada,Email,Within SLA,22,Baltimore,Maryland,NV,10,15
JEI-41127272-K-419197-UF,Durand Kermath,Neutral,8.0,2020-10-15,Billing Question,Salinas,California,Call-Center,Within SLA,35,Denver,Colorado,CA,10,15
FCN-18786391-G-228866-bM,Ingrid Sydall,Negative,5.0,2020-10-15,Payments,Bronx,New York,Call-Center,Within SLA,27,Baltimore,Maryland,NY,10,15
JQO-80768536-m-351955-aY,Kahlil Bonhan,Neutral,6.0,2020-10-15,Billing Question,Sacramento,California,Web,Below SLA,15,Los Angeles,California,CA,10,15
DAH-74039137-S-856159-wk,Abrahan Gooly,Neutral,5.0,2020-10-15,Service Outage,Rochester,Minnesota,Web,Within SLA,41,Los Angeles,California,MN,10,15
OER-91578458-l-090923-jE,Jocelyn Camacke,Very Negative,3.0,2020-10-15,Service Outage,Brooksville,Florida,Web,Within SLA,16,Los Angeles,California,FL,10,15
FWQ-06412242-d-905336-i2,Butch Atkyns,Very Negative,1.0,2020-10-15,Service Outage,Dallas,Texas,Chatbot,Within SLA,30,Baltimore,Maryland,TX,10,15
SRE-12442758-B-905031-Zg,Zollie Charge,Neutral,5.0,2020-10-15,Billing Question,West Palm Beach,Florida,Web,Within SLA,30,Los Angeles,California,FL,10,15
ABB-63676693-c-049214-19,Sigrid Mingo,Positive,8.0,2020-10-15,Payments,Lakewood,Washington,Call-Center,Below SLA,36,Los Angeles,California,WA,10,15
TIY-29457834-F-412017-g3,Nataniel Gosland,Negative,6.0,2020-10-15,Billing Question,San Diego,California,Web,Below SLA,5,Baltimore,Maryland,CA,10,15
WTS-90103812-u-775190-Zf,Kally Guillon,Negative,5.0,2020-10-15,Billing Question,Bethesda,Maryland,Call-Center,Within SLA,41,Baltimore,Maryland,MD,10,15
RRZ-31590560-J-420028-eI,Elisa Buske,Very Negative,2.0,2020-10-15,Billing Question,Saint Paul,Minnesota,Email,Within SLA,19,Baltimore,Maryland,MN,10,15
FJG-47933370-u-648990-V5,Lynnelle Flippen,Neutral,5.0,2020-10-15,Payments,Albany,New York,Call-Center,Within SLA,21,Baltimore,Maryland,NY,10,15
NYS-25911279-V-833499-LM,Phip Roofe,Very Negative,2.0,2020-10-15,Service Outage,Las Vegas,Nevada,Email,Below SLA,33,Baltimore,Maryland,NV,10,15
JXV-49249299-h-961896-pG,Griswold Handke,Very Positive,9.0,2020-10-15,Billing Question,Newport News,Virginia,Chatbot,Below SLA,8,Los Angeles,California,VA,10,15
EVH-09741689-v-953942-3F,Anita Kivits,Negative,5.0,2020-10-15,Billing Question,San Mateo,California,Email,Within SLA,6,Chicago,Illinois,CA,10,15
AOC-39074135-w-894821-5d,Roma Mussotti,Negative,5.0,2020-10-15,Billing Question,Lubbock,Texas,Web,Within SLA,38,Denver,Colorado,TX,10,15
KMJ-38246800-k-919225-dd,Deeyn Reinisch,Positive,8.0,2020-10-15,Service Outage,Washington,District of Columbia,Web,Within SLA,11,Chicago,Illinois,,10,15
OUJ-42218050-L-110960-5V,Kathy Zebedee,Neutral,5.0,2020-10-15,Billing Question,San Diego,California,Email,Below SLA,29,Los Angeles,California,CA,10,15
KAC-03355601-j-418867-eE,Haley Petersen,Neutral,6.0,2020-10-15,Billing Question,Bronx,New York,Chatbot,Within SLA,36,Los Angeles,California,NY,10,15
NTO-23589345-X-373666-hY,Gibby Corzon,Neutral,7.0,2020-10-15,Service Outage,Milwaukee,Wisconsin,Web,Within SLA,17,Denver,Colorado,WI,10,15
LYQ-98785642-B-209406-07,Caty Cossem,Neutral,6.0,2020-10-15,Service Outage,Chicago,Illinois,Chatbot,Above SLA,9,Los Angeles,California,IL,10,15
XUA-93304749-t-583401-Ii,Dania Dureden,Negative,5.0,2020-10-15,Billing Question,East Saint Louis,Illinois,Chatbot,Within SLA,32,Baltimore,Maryland,IL,10,15
ESE-23266636-u-355762-Qz,Sarine Scandred,Negative,5.0,2020-10-15,Billing Question,Everett,Washington,Call-Center,Within SLA,22,Denver,Colorado,WA,10,15
HOP-91894807-g-208461-nd,Donnie Blindt,Positive,8.0,2020-10-15,Billing Question,North Little Rock,Arkansas,Email,Above SLA,27,Baltimore,Maryland,AR,10,15
SUH-50219076-Q-887454-tR,Lynea Twigge,Negative,5.0,2020-10-15,Billing Question,San Francisco,California,Email,Below SLA,23,Baltimore,Maryland,CA,10,15
LWJ-35309203-r-888636-Ml,Petronia Antoszewski,Very Negative,2.0,2020-10-15,Billing Question,Mesa,Arizona,Web,Within SLA,8,Los Angeles,California,AZ,10,15
SWD-48311838-G-481902-F1,Rivkah Castiglione,Negative,3.0,2020-10-15,Billing Question,Kansas City,Missouri,Web,Below SLA,7,Los Angeles,California,MO,10,15
JYY-63699489-d-173547-yw,Randal McCullough,Very Negative,2.0,2020-10-15,Billing Question,Washington,District of Columbia,Web,Below SLA,36,Los Angeles,California,,10,15
BZE-89699073-U-246391-FL,Harriett Shevlane,Negative,3.0,2020-10-15,Billing Question,Shawnee Mission,Kansas,Email,Above SLA,15,Baltimore,Maryland,KS,10,15
LRK-81969341-9-112895-dP,Rory Rominov,Very Negative,2.0,2020-10-15,Billing Question,San Francisco,California,Web,Within SLA,36,Chicago,Illinois,CA,10,15
JLD-08980125-j-667815-a4,Templeton Holworth,Negative,3.0,2020-10-15,Billing Question,Hamilton,Ohio,Chatbot,Within SLA,33,Los Angeles,California,OH,10,15
FAI-17732396-s-637339-Jq,Sheilah Garfit,Negative,6.0,2020-10-15,Billing Question,Dallas,Texas,Email,Above SLA,13,Baltimore,Maryland,TX,10,15
NLC-13531604-5-345010-tx,Robbyn Bibb,Neutral,6.0,2020-10-15,Payments,Jackson,Mississippi,Call-Center,Within SLA,39,Denver,Colorado,MS,10,15
OWG-74162404-E-088473-Lp,Crysta Heineke,Negative,4.0,2020-10-15,Billing Question,Winter Haven,Florida,Chatbot,Within SLA,40,Los Angeles,California,FL,10,15
VOU-81165131-W-656193-Pi,Aleece Kellock,Negative,3.0,2020-10-15,Payments,Pittsburgh,Pennsylvania,Call-Center,Below SLA,29,Denver,Colorado,PA,10,15
SVI-74967730-r-424452-Qq,Bale Giacoboni,Negative,6.0,2020-10-15,Billing Question,Dayton,Ohio,Call-Center,Above SLA,40,Los Angeles,California,OH,10,15
SDC-90590876-5-168285-tp,Charlie Fyall,Neutral,6.0,2020-10-15,Billing Question,Albuquerque,New Mexico,Web,Below SLA,40,Los Angeles,California,NM,10,15
ODF-30157392-c-773058-Xv,Fairleigh Firks,Neutral,5.0,2020-10-15,Billing Question,Lakeland,Florida,Web,Above SLA,41,Baltimore,Maryland,FL,10,15
DQK-06473348-Q-910467-iB,Portia Huygen,Neutral,7.0,2020-10-15,Billing Question,Santa Rosa,California,Call-Center,Within SLA,42,Los Angeles,California,CA,10,15
DJC-46154383-r-046363-14,Bessy Leonards,Negative,3.0,2020-10-15,Billing Question,Asheville,North Carolina,Email,Within SLA,18,Chicago,Illinois,NC,10,15
GPA-35974192-X-694118-rd,Jared Waldera,Neutral,7.0,2020-10-15,Billing Question,Lehigh Acres,Florida,Call-Center,Within SLA,39,Chicago,Illinois,FL,10,15
FCW-57298664-1-854767-yH,Cobb Trunks,Very Positive,10.0,2020-10-15,Billing Question,Torrance,California,Email,Within SLA,23,Chicago,Illinois,CA,10,15
RSK-33000984-Y-148981-Vw,Dode Scramage,Neutral,6.0,2020-10-15,Billing Question,Wilkes Barre,Pennsylvania,Web,Within SLA,30,Baltimore,Maryland,PA,10,15
NVD-45942817-U-690577-gE,Brittan Maven,Negative,3.0,2020-10-15,Billing Question,New Orleans,Louisiana,Call-Center,Within SLA,8,Baltimore,Maryland,LA,10,15
QFC-62892670-c-112823-2i,Benjamen Adaway,Negative,5.0,2020-10-15,Billing Question,Pittsburgh,Pennsylvania,Call-Center,Within SLA,37,Los Angeles,California,PA,10,15
FII-54831588-N-663636-Pu,Remington Philcox,Neutral,6.0,2020-10-15,Service Outage,Washington,District of Columbia,Chatbot,Below SLA,34,Los Angeles,California,,10,15
IST-23378753-m-777854-Qp,Garner Horribine,Very Negative,2.0,2020-10-15,Payments,Mesa,Arizona,Call-Center,Above SLA,10,Baltimore,Maryland,AZ,10,15
CJK-68739080-o-970721-lU,Charlton Mangeot,Very Negative,2.0,2020-10-15,Service Outage,San Antonio,Texas,Chatbot,Below SLA,8,Denver,Colorado,TX,10,15
MOJ-26635378-V-729346-5L,Sam Kilfoyle,Very Negative,2.0,2020-10-15,Billing Question,Charleston,West Virginia,Chatbot,Below SLA,45,Los Angeles,California,WV,10,15
EOQ-24758263-c-058841-no,Shep Veregan,Negative,5.0,2020-10-15,Billing Question,Wilmington,Delaware,Chatbot,Below SLA,12,Baltimore,Maryland,DE,10,15
DOC-59673630-F-101228-8V,Renell Packington,Positive,8.0,2020-10-15,Service Outage,Bethesda,Maryland,Chatbot,Above SLA,14,Los Angeles,California,MD,10,15
LPK-54324591-m-687753-jz,Hadria Healy,Negative,5.0,2020-10-15,Billing Question,Delray Beach,Florida,Web,Below SLA,16,Los Angeles,California,FL,10,15
AOU-65225592-o-329916-2q,Andee Ayce,Negative,3.0,2020-10-15,Billing Question,El Paso,Texas,Email,Below SLA,44,Chicago,Illinois,TX,10,15
INP-61651720-E-880852-qX,Gris Fasse,Negative,5.0,2020-10-15,Payments,Houston,Texas,Call-Center,Below SLA,30,Los Angeles,California,TX,10,15
TVM-15659365-S-967669-M1,Sibby Levy,Very Negative,2.0,2020-10-15,Service Outage,Dallas,Texas,Web,Within SLA,42,Los Angeles,California,TX,10,15
QRA-53619194-H-348682-rh,Josee Sibary,Negative,3.0,2020-10-15,Billing Question,Chicago,Illinois,Call-Center,Above SLA,6,Denver,Colorado,IL,10,15
LNM-92967107-9-952956-nN,Bone Pedler,Neutral,6.0,2020-10-15,Billing Question,Phoenix,Arizona,Call-Center,Within SLA,24,Baltimore,Maryland,AZ,10,15
RZS-43653130-u-757937-7U,Jamie Ricards,Very Negative,2.0,2020-10-15,Billing Question,Delray Beach,Florida,Chatbot,Within SLA,31,Los Angeles,California,FL,10,15
SMR-18818265-g-502882-Ux,Lindi Shenton,Neutral,6.0,2020-10-15,Billing Question,Montpelier,Vermont,Web,Within SLA,24,Los Angeles,California,VT,10,15
CBS-91888893-z-363905-8u,Wald Kelleher,Neutral,6.0,2020-10-15,Payments,Port Charlotte,Florida,Call-Center,Below SLA,28,Los Angeles,California,FL,10,15
MUJ-09506964-G-359452-iR,Alejandrina Caffrey,Positive,7.0,2020-10-15,Billing Question,San Diego,California,Call-Center,Within SLA,27,Baltimore,Maryland,CA,10,15
TYS-50058790-t-517129-QF,Dania Fritter,Very Positive,9.0,2020-10-15,Billing Question,Baton Rouge,Louisiana,Call-Center,Within SLA,29,Chicago,Illinois,LA,10,15
ZVV-26001700-v-259162-8f,Rana Malbon,Negative,5.0,2020-10-15,Billing Question,Stockton,California,Chatbot,Within SLA,30,Los Angeles,California,CA,10,15
GBP-23477549-J-965908-37,Reggis Durn,Very Negative,2.0,2020-10-15,Billing Question,Rochester,New York,Chatbot,Within SLA,20,Baltimore,Maryland,NY,10,15
GNV-19286904-u-709444-3H,Brietta Hammerman,Positive,8.0,2020-10-15,Service Outage,Denver,Colorado,Chatbot,Above SLA,5,Los Angeles,California,CO,10,15
ZNB-05463592-V-888967-nm,Petr Verbruggen,Neutral,6.0,2020-10-15,Billing Question,Oakland,California,Email,Within SLA,40,Los Angeles,California,CA,10,15
BEL-29503622-O-792463-GP,Ilyssa David,Negative,5.0,2020-10-15,Billing Question,Lexington,Kentucky,Call-Center,Above SLA,34,Chicago,Illinois,KY,10,15
UFT-04160116-W-876011-5c,Moises Ivchenko,Positive,8.0,2020-10-15,Billing Question,San Diego,California,Call-Center,Below SLA,35,Los Angeles,California,CA,10,15
JWJ-83489954-x-500736-In,Sindee Count,Negative,5.0,2020-10-15,Payments,New Hyde Park,New York,Call-Center,Above SLA,41,Baltimore,Maryland,NY,10,15
AMH-96419471-P-375007-tQ,Mira Andrusyak,Very Negative,2.0,2020-10-15,Service Outage,Chicago,Illinois,Chatbot,Above SLA,30,Chicago,Illinois,IL,10,15
LNH-83962678-J-312649-oZ,Denis O'Corrigane,Very Negative,2.0,2020-10-15,Billing Question,Los Angeles,California,Call-Center,Below SLA,41,Baltimore,Maryland,CA,10,15
UEO-66267715-V-622331-p4,Ashlee Ivancevic,Neutral,5.0,2020-10-15,Service Outage,Detroit,Michigan,Chatbot,Within SLA,5,Los Angeles,California,MI,10,15
ENA-77600694-C-740044-2S,Pietro Jansson,Negative,5.0,2020-10-15,Billing Question,Petaluma,California,Web,Within SLA,12,Chicago,Illinois,CA,10,15
XAU-28916489-d-135056-F2,Yehudit Yeoland,Negative,4.0,2020-10-15,Billing Question,Rockville,Maryland,Email,Within SLA,11,Chicago,Illinois,MD,10,15
MVQ-73098134-7-304669-TT,Etta Machans,Neutral,6.0,2020-10-15,Service Outage,Valdosta,Georgia,Email,Within SLA,45,Denver,Colorado,GA,10,15
YVR-91253938-2-853151-4v,Aila Flowerdew,Neutral,6.0,2020-10-15,Billing Question,Montgomery,Alabama,Call-Center,Within SLA,19,Baltimore,Maryland,AL,10,15
SVG-69657125-c-030680-g5,Rita Menere,Neutral,6.0,2020-10-15,Service Outage,Detroit,Michigan,Email,Within SLA,22,Baltimore,Maryland,MI,10,15
ARZ-07431831-a-739886-pP,Gonzales Swale,Positive,8.0,2020-10-15,Payments,Tulsa,Oklahoma,Call-Center,Within SLA,36,Baltimore,Maryland,OK,10,15
KWH-42662220-G-858578-U6,Bettye Mc-Kerley,Negative,5.0,2020-10-15,Billing Question,Meridian,Mississippi,Web,Within SLA,18,Baltimore,Maryland,MS,10,15
VGN-87922211-w-486673-Mx,Odele Fowgies,Negative,5.0,2020-10-15,Billing Question,Naperville,Illinois,Web,Within SLA,17,Los Angeles,California,IL,10,15
LFK-63546377-t-994591-JP,Keefer Simanenko,Negative,5.0,2020-10-15,Billing Question,Van Nuys,California,Chatbot,Within SLA,43,Chicago,Illinois,CA,10,15
JSJ-30864828-R-618302-EY,Aidan Joye,Negative,3.0,2020-10-15,Billing Question,Jamaica,New York,Email,Within SLA,23,Los Angeles,California,NY,10,15
XWG-00133230-X-559580-10,Dorotea Lotze,Very Negative,2.0,2020-10-15,Billing Question,Punta Gorda,Florida,Call-Center,Below SLA,39,Baltimore,Maryland,FL,10,15
DDE-12377265-x-532380-Y0,Rhona Hospital,Negative,5.0,2020-10-15,Billing Question,Boston,Massachusetts,Call-Center,Within SLA,30,Baltimore,Maryland,MA,10,15
ILW-16483126-V-603790-sl,Andriette Walne,Neutral,6.0,2020-10-15,Billing Question,Fort Worth,Texas,Call-Center,Within SLA,31,Los Angeles,California,TX,10,15
ZZM-08355350-9-070699-cj,Homere Crocket,Negative,4.0,2020-10-15,Billing Question,Phoenix,Arizona,Chatbot,Within SLA,8,Chicago,Illinois,AZ,10,15
QGD-09433959-O-746096-8q,Dorian Brawley,Very Negative,1.0,2020-10-15,Billing Question,Salem,Oregon,Email,Within SLA,18,Los Angeles,California,OR,10,15
FRQ-23519032-H-410003-0Z,Had Cranmore,Neutral,6.0,2020-10-15,Billing Question,Birmingham,Alabama,Email,Within SLA,11,Baltimore,Maryland,AL,10,15
ZJB-71161779-B-598895-3w,Jammal Itzhak,Very Negative,2.0,2020-10-15,Billing Question,Newark,Delaware,Email,Within SLA,39,Baltimore,Maryland,DE,10,15
LFR-89913209-c-372469-Du,Noelyn Merigot,Negative,5.0,2020-10-15,Billing Question,Seattle,Washington,Email,Within SLA,30,Baltimore,Maryland,WA,10,15
GUT-93631044-w-232551-7E,Dore Behnen,Negative,5.0,2020-10-15,Service Outage,Tulsa,Oklahoma,Email,Within SLA,25,Los Angeles,California,OK,10,15
VWI-82784672-9-104938-AV,Fayth Alstead,Very Negative,2.0,2020-10-15,Billing Question,Omaha,Nebraska,Call-Center,Within SLA,7,Denver,Colorado,NE,10,15
ICI-95320390-v-731866-gt,Glen McClounan,Very Negative,2.0,2020-10-15,Service Outage,Gadsden,Alabama,Email,Within SLA,32,Baltimore,Maryland,AL,10,15
FUE-50946136-v-474962-Oj,Laurella Swinden,Neutral,6.0,2020-10-15,Service Outage,Tampa,Florida,Chatbot,Within SLA,18,Los Angeles,California,FL,10,15
LJJ-58676631-s-265813-DR,Merilee Risborough,Negative,5.0,2020-10-15,Service Outage,Schaumburg,Illinois,Email,Above SLA,22,Denver,Colorado,IL,10,15
FGP-41308419-y-810076-7m,Avie Pawsey,Negative,5.0,2020-10-15,Service Outage,Hartford,Connecticut,Chatbot,Within SLA,22,Los Angeles,California,CT,10,15
PNC-73378326-b-672119-2j,Brooks Hackly,Negative,5.0,2020-10-15,Billing Question,Torrance,California,Web,Above SLA,17,Denver,Colorado,CA,10,15
PHI-03995474-v-976525-Xd,Revkah Teresia,Very Negative,2.0,2020-10-15,Billing Question,Cleveland,Ohio,Web,Below SLA,13,Baltimore,Maryland,OH,10,15
XAL-10558154-x-705718-UK,Terri-jo Everitt,Positive,8.0,2020-10-15,Service Outage,Denton,Texas,Chatbot,Within SLA,20,Los Angeles,California,TX,10,15
RGH-55304441-8-058226-dX,Gaile Dreakin,Neutral,8.0,2020-10-15,Billing Question,Arlington,Texas,Web,Below SLA,37,Chicago,Illinois,TX,10,15
PMB-25052421-U-574505-yp,Putnem Laviss,Very Positive,10.0,2020-10-15,Billing Question,Phoenix,Arizona,Web,Within SLA,25,Denver,Colorado,AZ,10,15
CRA-30109096-u-588531-hU,Alard Kunes,Positive,8.0,2020-10-15,Billing Question,Bismarck,North Dakota,Email,Within SLA,19,Los Angeles,California,ND,10,15
HKJ-47478822-0-338458-7G,Arlene Pharro,Negative,5.0,2020-10-15,Payments,Terre Haute,Indiana,Call-Center,Above SLA,25,Los Angeles,California,IN,10,15
CPS-72426014-g-070150-Cb,Amanda Trump,Negative,5.0,2020-10-15,Payments,Pueblo,Colorado,Call-Center,Within SLA,45,Chicago,Illinois,CO,10,15
HWF-01535459-6-245929-rn,Malory Soitoux,Very Positive,9.0,2020-10-15,Billing Question,Greenville,South Carolina,Chatbot,Below SLA,26,Baltimore,Maryland,SC,10,15
ZRB-43900758-b-490018-9M,Augy Bridgewater,Very Positive,9.0,2020-10-15,Billing Question,Saint Louis,Missouri,Chatbot,Above SLA,36,Los Angeles,California,MO,10,15
APT-43403288-I-678419-iC,Orren Fenna,Negative,5.0,2020-10-15,Billing Question,Baltimore,Maryland,Chatbot,Within SLA,28,Los Angeles,California,MD,10,15
CRW-00450811-A-248037-bh,Amalie Ingle,Positive,8.0,2020-10-15,Payments,Minneapolis,Minnesota,Call-Center,Above SLA,44,Chicago,Illinois,MN,10,15
JSR-75051994-C-467621-Wq,Gabe Dobbyn,Negative,5.0,2020-10-15,Billing Question,Washington,District of Columbia,Web,Within SLA,12,Baltimore,Maryland,,10,15
